datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 14:30:00,82.417,0.283,-0.000,162.600,69.002,325.200,-2.700,11.480,4.580,12.850,-19.620,0.063,1.380,-0.184,-0.094,-0.802,0.286,0.535,0.341,-1.744,-1.898,0.180,1.848,1.608,1.287,62.430,52.815,12.749,0.237,0.016,0.145,9.587,9.376,16.724,16.724,-0.005,0.999,0.995,1.020,0.981,0.988,-0.096,0.718,0.111,0.121,-0.031,0.058,0.219,0.494,1.691,1.235,0.850,524.670,513.470,511.210,509.940,492.280,508.790,508.920,508.950,-0.847,0.303,0.672,0.339,0.166,1.742,1.626,1.360,0.087,0.095,0.128,1
2010-06-02 15:00:00,82.398,0.283,0.000,175.725,68.987,351.450,-4.370,13.690,5.150,12.650,-22.480,0.107,1.327,-0.201,-0.102,-0.849,-0.312,0.690,0.374,-1.699,-1.893,0.166,1.851,1.607,1.285,62.045,52.331,11.158,0.247,0.019,0.149,9.510,9.339,15.916,15.916,-0.009,0.999,0.994,1.020,0.981,0.988,-0.096,0.713,0.113,0.121,-0.034,0.083,0.281,0.417,1.678,1.236,0.849,524.670,512.570,510.650,509.770,492.280,508.730,508.730,508.730,-0.839,-0.193,0.974,0.400,0.178,2.062,1.753,1.341,0.157,-0.065,0.024,1
2010-06-02 15:30:00,82.320,0.283,0.000,215.125,68.922,430.250,-3.230,16.030,5.770,16.340,-23.780,0.160,1.270,-0.220,-0.115,-0.812,-0.119,0.857,0.409,-1.655,-1.889,0.155,1.849,1.602,1.286,60.472,46.863,1.835,0.266,0.022,0.154,9.418,9.295,15.076,15.076,-0.006,0.999,0.993,1.021,0.981,0.988,-0.092,0.715,0.120,0.122,-0.038,0.255,0.535,0.325,1.663,1.238,0.846,524.670,511.750,510.510,509.490,497.620,508.530,508.530,508.530,-0.794,-0.231,0.921,0.407,0.178,2.436,2.128,1.589,-0.043,-0.211,0.015,1
2010-06-03 09:30:00,82.765,0.284,0.000,31.050,69.295,62.100,0.540,12.650,13.000,16.040,-16.440,0.180,1.261,-0.122,-0.104,-0.509,2.671,0.600,0.798,-1.633,-1.886,0.181,1.849,1.597,1.286,66.757,50.006,81.263,0.264,0.022,0.155,9.369,9.270,15.197,15.197,0.001,0.999,0.993,1.021,0.981,0.988,-0.070,0.703,0.127,0.124,-0.039,0.302,0.558,0.345,1.643,1.238,0.845,524.670,511.750,511.370,511.370,497.620,508.530,508.530,508.530,-0.552,1.929,1.094,0.735,0.207,2.116,1.614,1.319,-0.189,-0.075,-0.080,0
2010-06-03 10:00:00,82.728,0.284,0.000,54.500,69.265,109.000,1.740,10.670,11.790,14.990,-21.830,0.217,1.254,0.074,-0.078,-0.578,2.132,0.453,0.733,-1.590,-1.881,0.198,1.841,1.591,1.285,66.347,49.390,71.848,0.258,0.025,0.156,9.274,9.224,16.514,16.514,0.003,0.999,0.993,1.021,0.981,0.989,-0.014,0.672,0.140,0.126,-0.040,0.316,0.568,0.358,1.624,1.240,0.843,524.670,511.940,511.940,511.940,497.620,508.530,508.530,508.530,-0.527,1.633,1.020,0.605,0.226,2.149,1.678,1.323,0.378,0.296,0.264,0
2010-06-03 10:30:00,82.600,0.284,0.100,66.650,69.158,133.300,0.770,9.010,10.030,16.770,-20.970,0.250,1.249,0.115,-0.060,-0.599,-0.964,0.331,0.640,-1.548,-1.876,0.194,1.832,1.586,1.285,64.217,46.186,46.432,0.250,0.028,0.154,9.181,9.177,17.807,17.807,0.002,0.999,0.993,1.021,0.982,0.989,0.025,0.639,0.151,0.130,-0.041,0.165,0.554,0.354,1.611,1.241,0.842,524.670,511.940,511.940,511.940,497.620,508.530,508.530,509.850,-0.516,-0.627,1.131,0.523,0.191,2.004,1.644,1.301,0.411,0.318,0.210,0
2010-06-03 11:00:00,82.719,0.284,-0.000,80.550,69.258,161.100,-0.360,11.890,12.030,17.100,-21.590,0.287,1.224,0.080,-0.016,-0.433,-0.066,0.535,0.749,-1.506,-1.871,0.177,1.821,1.583,1.284,66.282,48.190,71.065,0.235,0.029,0.150,9.090,9.131,17.725,17.725,-0.001,1.000,0.992,1.021,0.982,0.989,0.005,0.600,0.158,0.133,-0.044,0.128,0.603,0.340,1.596,1.243,0.838,524.670,511.940,511.940,511.350,498.490,508.530,508.530,509.850,-0.397,-0.056,1.213,0.616,0.139,2.186,1.725,1.333,-0.261,-0.169,-0.027,1
2010-06-03 11:30:00,82.605,0.284,0.000,95.500,69.162,191.000,-0.650,11.690,10.740,19.360,-20.250,0.325,1.196,0.066,0.023,-0.405,0.113,0.518,0.680,-1.465,-1.866,0.178,1.815,1.581,1.282,64.274,42.914,47.116,0.217,0.029,0.144,8.999,9.086,17.428,17.428,-0.001,1.000,0.992,1.022,0.982,0.989,-0.018,0.567,0.164,0.136,-0.046,0.141,0.633,0.342,1.595,1.243,0.836,524.670,511.940,511.940,511.350,500.200,508.530,508.530,509.680,-0.378,0.068,1.244,0.532,0.161,2.147,1.647,1.250,-0.233,-0.137,-0.193,1
2010-06-03 12:00:00,82.439,0.283,-0.100,104.975,69.024,209.950,-1.250,6.370,9.950,17.350,-21.510,0.356,1.163,-0.011,0.064,-0.466,-1.449,0.133,0.639,-1.424,-1.861,0.179,1.802,1.579,1.279,62.897,32.662,30.694,0.196,0.029,0.138,8.911,9.041,16.987,16.987,-0.002,1.001,0.991,1.022,0.982,0.989,-0.027,0.526,0.168,0.142,-0.047,0.118,0.583,0.349,1.573,1.244,0.835,524.670,511.940,511.940,510.470,502.800,508.530,508.530,509.370,-0.396,-1.019,1.010,0.543,0.184,1.851,1.660,1.299,-0.230,-0.122,-0.173,1
2010-06-03 12:30:00,82.389,0.283,-0.100,116.525,68.982,233.050,-1.420,5.530,9.520,18.150,-20.930,0.376,1.127,-0.078,0.065,-0.424,-1.026,0.072,0.618,-1.384,-1.855,0.180,1.786,1.577,1.275,62.053,29.416,20.626,0.168,0.029,0.130,8.823,8.996,16.416,16.416,-0.003,1.001,0.991,1.022,0.982,0.989,-0.036,0.481,0.173,0.147,-0.049,0.099,0.401,0.373,1.528,1.245,0.834,524.670,511.940,511.940,510.140,502.800,508.530,509.060,509.060,-0.410,-0.749,0.924,0.525,0.227,1.749,1.513,1.218,0.253,0.179,0.072,1
2010-06-03 13:00:00,82.362,0.283,-0.100,127.225,68.959,254.450,-1.450,5.550,7.420,16.180,-19.590,0.398,1.097,-0.094,0.024,-0.417,-0.270,0.072,0.506,-1.345,-1.850,0.182,1.779,1.575,1.273,62.135,29.569,21.603,0.138,0.028,0.122,8.737,8.951,15.988,15.988,-0.003,1.000,0.991,1.022,0.983,0.989,-0.035,0.448,0.178,0.152,-0.052,0.105,0.343,0.374,1.520,1.245,0.832,524.670,511.940,511.350,509.800,502.800,508.530,508.890,508.890,-0.371,-0.290,1.450,0.422,0.198,1.768,1.555,1.221,-0.246,-0.128,-0.124,1
2010-06-03 13:30:00,82.036,0.282,0.100,156.225,68.688,312.450,-2.510,3.370,5.040,15.580,-18.360,0.413,1.064,-0.198,-0.033,-0.501,-1.727,-0.083,0.381,-1.306,-1.844,0.193,1.771,1.574,1.272,56.932,19.890,2.616,0.103,0.028,0.113,8.666,8.914,15.348,15.348,-0.005,1.000,0.990,1.022,0.983,0.989,-0.037,0.414,0.181,0.155,-0.053,0.185,0.418,0.379,1.511,1.247,0.832,524.670,511.940,511.350,509.800,502.800,506.460,506.460,506.460,-0.430,-1.005,1.090,0.307,0.187,1.683,1.525,1.196,-0.261,-0.131,-0.123,1
2010-06-03 14:00:00,81.775,0.281,-0.200,180.525,68.470,361.050,-4.630,1.320,4.090,13.590,-21.500,0.426,1.005,-0.423,-0.117,-0.682,-2.390,-0.228,0.332,-1.269,-1.839,0.197,1.772,1.574,1.269,53.958,10.919,0.000,0.062,0.028,0.103,8.620,8.888,13.996,13.996,-0.009,0.999,0.990,1.022,0.983,0.989,-0.071,0.382,0.181,0.158,-0.055,0.233,0.437,0.412,1.487,1.249,0.833,524.670,511.940,510.470,509.200,504.100,505.280,505.280,505.280,-0.552,-1.437,0.017,0.267,0.199,1.738,1.577,1.230,-0.247,-0.121,-0.111,1
2010-06-03 14:30:00,81.037,0.278,0.300,261.625,67.856,523.250,-8.460,-5.570,-0.010,10.660,-30.510,0.419,0.872,-0.977,-0.285,-0.964,-2.320,-0.710,0.115,-1.233,-1.834,0.333,1.783,1.580,1.271,40.331,3.348,6.808,0.011,0.026,0.091,8.663,8.908,11.174,11.174,-0.017,0.997,0.989,1.022,0.983,0.989,-0.181,0.330,0.174,0.156,-0.057,0.350,0.552,0.538,1.484,1.265,0.839,524.670,511.940,510.140,507.460,499.080,499.080,499.080,499.080,-0.685,-1.671,-1.236,0.123,0.298,1.789,1.702,1.346,-0.262,0.077,0.023,1
2010-06-03 15:00:00,80.803,0.278,0.100,307.450,67.665,614.900,-9.760,-14.050,-0.180,6.230,-30.800,0.394,0.715,-1.558,-0.475,-1.181,-1.554,-1.286,0.108,-1.199,-1.829,0.337,1.780,1.589,1.274,35.218,5.408,9.958,-0.052,0.023,0.077,8.748,8.949,8.866,8.866,-0.019,0.995,0.987,1.021,0.983,0.989,-0.290,0.257,0.165,0.152,-0.059,0.380,0.607,0.630,1.406,1.272,0.838,524.670,511.940,509.800,503.220,496.810,496.810,496.810,496.810,-0.787,-1.491,-1.223,0.122,0.387,1.379,1.847,1.403,-0.265,-0.087,-0.087,1
2010-06-03 15:30:00,80.542,0.277,-0.200,360.075,67.447,720.150,-10.890,-18.900,-2.060,7.540,-33.980,0.344,0.563,-1.604,-0.660,-1.181,-0.509,-1.600,0.008,-1.167,-1.824,0.349,1.699,1.599,1.279,35.931,6.449,11.875,-0.141,0.019,0.061,8.849,8.998,7.287,7.287,-0.021,0.993,0.987,1.021,0.983,0.989,-0.311,0.148,0.154,0.147,-0.062,0.284,0.702,0.706,1.305,1.273,0.837,524.670,511.940,509.800,500.950,496.810,496.810,496.810,496.810,-0.824,-0.361,-1.248,0.057,0.356,0.999,2.240,1.655,-0.625,-0.231,-0.097,1
2010-06-04 09:30:00,80.377,0.276,0.200,44.325,67.310,88.650,-14.650,-22.970,0.830,1.320,-33.000,0.309,0.446,-1.671,-0.762,-1.180,-0.411,-1.858,0.165,-1.152,-1.821,0.342,1.679,1.610,1.286,30.400,1.306,2.323,-0.145,0.019,0.059,8.906,9.026,6.370,6.370,-0.029,0.992,0.986,1.020,0.983,0.989,-0.356,0.091,0.144,0.142,-0.064,0.301,0.736,0.724,1.290,1.276,0.836,524.670,511.940,509.510,499.940,495.580,495.580,495.580,495.580,-0.943,-0.212,-1.043,0.192,0.272,1.203,1.889,1.479,-0.823,-0.099,-0.197,1
2010-06-04 10:00:00,80.400,0.276,-0.100,76.350,67.329,152.700,-14.290,-23.740,1.340,-0.210,-33.260,0.246,0.222,-1.622,-0.934,-1.061,-0.387,-1.889,0.194,-1.124,-1.817,0.329,1.645,1.629,1.298,32.571,5.706,10.526,-0.161,0.018,0.056,9.016,9.080,5.084,5.084,-0.028,0.991,0.984,1.020,0.983,0.989,-0.417,-0.015,0.127,0.131,-0.067,0.241,0.775,0.767,1.253,1.279,0.832,524.670,511.350,508.100,499.540,495.580,495.580,495.580,495.580,-0.846,-0.311,-1.010,0.207,0.326,1.309,1.919,1.476,-0.121,0.260,0.154,1
2010-06-04 10:30:00,80.056,0.275,0.000,102.300,67.042,204.600,-15.620,-25.540,-0.890,-3.800,-37.520,0.178,-0.016,-1.596,-1.091,-1.230,0.125,-1.989,0.074,-1.098,-1.813,0.332,1.612,1.650,1.312,26.680,0.155,0.279,-0.185,0.016,0.052,9.130,9.137,4.118,4.118,-0.031,0.989,0.983,1.019,0.983,0.989,-0.459,-0.123,0.110,0.118,-0.071,0.155,0.738,0.811,1.236,1.283,0.828,524.670,511.350,506.270,497.430,494.600,494.600,494.600,494.600,-0.968,0.238,-1.037,0.157,0.309,1.316,1.922,1.483,-0.101,0.278,0.101,1
2010-06-04 11:00:00,79.978,0.275,0.200,158.275,66.978,316.550,-16.830,-26.690,-1.390,-4.530,-41.400,0.102,-0.288,-1.704,-1.164,-1.388,-0.015,-2.038,0.048,-1.074,-1.809,0.327,1.573,1.678,1.330,23.287,4.333,7.535,-0.215,0.014,0.047,9.282,9.213,3.325,3.325,-0.033,0.988,0.981,1.018,0.983,0.989,-0.514,-0.243,0.089,0.101,-0.076,0.197,0.614,0.896,1.243,1.301,0.830,524.670,510.470,501.360,496.460,492.050,492.050,492.050,492.050,-1.171,-0.022,-1.083,0.146,0.289,1.301,2.049,1.536,-1.000,-0.201,-0.144,1
2010-06-04 11:30:00,80.051,0.275,-0.300,186.775,67.040,373.550,-15.660,-25.190,-0.020,-4.750,-33.170,0.030,-0.530,-1.514,-1.100,-1.313,1.077,-1.920,0.123,-1.053,-1.806,0.358,1.497,1.698,1.344,27.876,10.055,17.952,-0.252,0.011,0.041,9.426,9.286,2.812,2.812,-0.031,0.989,0.979,1.017,0.984,0.989,-0.518,-0.361,0.073,0.085,-0.079,0.197,0.578,0.940,1.224,1.306,0.829,524.670,510.140,499.940,495.970,492.050,492.050,492.050,492.050,-1.123,0.913,-1.018,0.202,0.466,1.234,1.926,1.439,-1.000,-0.172,-0.190,1
2010-06-04 12:00:00,80.125,0.275,0.000,215.300,67.101,430.600,-14.190,-25.440,1.120,-4.680,-32.640,-0.039,-0.770,-1.137,-1.000,-1.240,1.270,-1.914,0.186,-1.034,-1.803,0.360,1.439,1.716,1.357,27.507,9.595,17.617,-0.296,0.008,0.039,9.560,9.354,2.414,2.414,-0.028,0.990,0.978,1.016,0.984,0.989,-0.480,-0.467,0.058,0.067,-0.082,0.127,0.504,0.987,1.219,1.310,0.827,524.670,509.800,499.540,495.970,492.050,492.050,492.050,493.650,-1.190,1.095,-0.999,0.250,0.360,1.075,1.881,1.451,-1.000,-0.160,-0.176,1
2010-06-04 12:30:00,79.648,0.274,0.000,233.750,66.704,467.500,-16.810,-27.450,-1.350,-7.230,-34.730,-0.111,-1.016,-1.002,-0.878,-1.439,-0.032,-2.027,0.052,-1.017,-1.800,0.368,1.399,1.734,1.371,21.780,2.452,4.507,-0.345,0.004,0.039,9.690,9.421,2.085,2.085,-0.033,0.991,0.976,1.016,0.984,0.989,-0.484,-0.566,0.043,0.049,-0.085,0.103,0.416,1.010,1.213,1.312,0.826,524.670,509.800,497.430,495.180,492.050,492.050,492.050,492.160,-1.297,0.139,-1.035,0.161,0.375,1.356,1.841,1.436,-0.350,0.130,0.064,1
2010-06-04 13:00:00,79.359,0.273,-0.100,265.350,66.463,530.700,-18.420,-29.410,-1.750,-8.610,-36.780,-0.191,-1.303,-1.064,-0.786,-1.548,-0.800,-2.128,0.031,-1.003,-1.798,0.367,1.367,1.759,1.390,16.847,0.000,0.000,-0.400,0.001,0.039,9.829,9.493,1.776,1.776,-0.036,0.992,0.974,1.015,0.984,0.989,-0.536,-0.674,0.026,0.030,-0.089,0.105,0.397,1.058,1.209,1.315,0.827,524.670,509.200,496.460,494.850,490.470,490.470,490.470,490.470,-1.375,-0.601,-1.027,0.156,0.343,1.455,1.877,1.478,-1.000,-0.167,-0.133,1
2010-06-04 13:30:00,79.474,0.273,-0.000,310.475,66.559,620.950,-15.710,-27.840,-0.590,-7.380,-34.490,-0.273,-1.584,-1.155,-0.678,-1.418,0.683,-2.005,0.095,-0.991,-1.796,0.377,1.333,1.779,1.408,16.798,5.562,10.700,-0.461,-0.004,0.037,9.979,9.571,1.535,1.535,-0.031,0.993,0.972,1.014,0.984,0.989,-0.576,-0.778,0.013,0.012,-0.094,0.156,0.423,1.079,1.222,1.320,0.829,524.670,507.460,495.970,491.970,488.830,488.830,488.830,488.830,-1.380,0.609,-1.010,0.184,0.360,1.184,1.720,1.392,-1.000,-0.173,-0.136,1
2010-06-04 14:00:00,79.368,0.273,-0.000,329.075,66.471,658.150,-14.750,-29.280,-0.630,-9.580,-35.650,-0.350,-1.829,-0.906,-0.501,-1.492,0.993,-2.072,0.093,-0.982,-1.795,0.402,1.272,1.791,1.420,16.503,5.227,11.652,-0.531,-0.008,0.036,10.104,9.637,1.362,1.362,-0.029,0.995,0.970,1.013,0.984,0.988,-0.532,-0.875,0.005,-0.006,-0.097,0.131,0.351,1.092,1.195,1.319,0.828,524.670,503.220,495.970,492.030,488.830,488.830,488.830,488.830,-1.452,0.803,-1.021,0.203,0.526,1.016,1.731,1.395,-1.000,-0.161,-0.126,1
2010-06-04 14:30:00,79.378,0.273,0.200,355.125,66.481,710.250,-10.150,-30.160,0.500,-9.600,-34.360,-0.434,-1.989,-0.658,-0.473,-1.430,0.554,-2.099,0.156,-0.975,-1.794,0.324,1.172,1.792,1.425,16.191,4.874,14.411,-0.609,-0.012,0.034,10.145,9.661,1.262,1.262,-0.020,0.995,0.970,1.012,0.984,0.988,-0.408,-0.958,0.004,-0.020,-0.099,0.104,0.390,0.977,1.183,1.319,0.829,524.670,500.950,495.180,492.030,488.830,488.830,488.830,489.830,-1.401,0.814,-1.003,0.279,0.370,0.703,1.688,1.408,-1.000,0.042,0.015,1
2010-06-04 15:00:00,79.758,0.274,-0.100,393.750,66.800,787.500,-6.380,-29.470,3.400,-5.080,-32.510,-0.522,-2.098,-0.422,-0.440,-1.246,1.723,-2.024,0.316,-0.970,-1.793,0.341,1.068,1.787,1.427,21.952,12.171,36.814,-0.706,-0.017,0.032,10.163,9.674,1.199,1.199,-0.013,0.996,0.970,1.011,0.984,0.988,-0.269,-1.024,0.010,-0.030,-0.099,0.153,0.421,1.004,1.132,1.322,0.828,521.780,499.940,494.850,493.270,488.830,488.830,488.830,489.830,-1.245,1.325,-0.966,0.396,0.281,0.493,1.773,1.431,-1.000,-0.114,-0.095,1
2010-06-04 15:30:00,80.033,0.275,0.100,452.275,67.031,904.550,-3.070,-21.140,5.450,-1.110,-29.660,-0.587,-2.189,-0.055,-0.357,-1.087,2.067,-1.512,0.429,-0.967,-1.793,0.341,1.059,1.780,1.429,24.787,15.913,58.156,-0.737,-0.022,0.020,10.168,9.680,1.149,1.149,-0.006,0.996,0.970,1.011,0.984,0.988,-0.192,-1.042,0.018,-0.038,-0.099,0.226,0.508,1.058,1.089,1.324,0.827,521.780,497.430,494.660,494.660,488.830,488.830,488.830,491.590,-1.127,1.886,-0.867,0.527,0.286,0.953,2.131,1.661,-0.542,-0.254,-0.195,1
2010-06-07 09:30:00,78.795,0.271,-0.500,60.775,66.001,121.550,-9.660,-32.160,-5.390,-10.750,-35.690,-0.628,-2.245,-0.149,-0.341,-1.820,-1.699,-2.171,-0.167,-0.967,-1.793,0.368,1.058,1.781,1.430,12.373,2.377,9.109,-0.737,-0.022,0.020,10.160,9.679,1.115,1.115,-0.019,0.997,0.969,1.010,0.984,0.988,-0.187,-1.051,0.016,-0.042,-0.099,0.253,0.538,1.089,1.095,1.328,0.826,521.780,497.430,494.660,494.660,487.060,487.060,487.060,487.060,-1.222,-1.007,-1.069,0.101,0.502,1.179,1.982,1.534,-0.786,-0.127,-0.213,0
2010-06-07 10:00:00,79.084,0.272,0.000,106.325,66.243,212.650,-8.010,-32.930,-3.550,-9.860,-36.790,-0.712,-2.380,-0.497,-0.258,-1.649,-1.524,-2.185,-0.064,-0.967,-1.794,0.418,1.054,1.787,1.434,11.062,4.140,14.692,-0.746,-0.023,0.018,10.162,9.683,1.037,1.037,-0.016,0.997,0.969,1.009,0.984,0.988,-0.239,-1.079,0.008,-0.050,-0.100,0.265,0.527,1.142,1.077,1.334,0.825,521.350,496.460,494.660,494.660,487.060,487.060,487.060,487.060,-1.088,-1.230,-1.029,0.194,0.423,1.154,1.982,1.508,-0.777,0.219,0.122,1
2010-06-07 10:30:00,79.208,0.272,0.000,127.550,66.346,255.100,-5.130,-30.850,-2.160,-9.760,-36.600,-0.798,-2.475,-0.641,-0.230,-1.520,1.358,-2.041,0.014,-0.969,-1.794,0.417,1.041,1.789,1.435,13.569,7.224,27.497,-0.769,-0.025,0.016,10.143,9.678,0.984,0.984,-0.010,0.998,0.969,1.008,0.984,0.988,-0.244,-1.102,0.004,-0.056,-0.101,0.148,0.514,1.163,1.048,1.335,0.824,520.870,495.970,494.660,489.610,487.060,487.060,487.060,487.830,-1.052,0.939,-0.991,0.284,0.447,1.188,1.935,1.488,-0.776,0.239,0.066,1
