datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 15:30:00,62.908,0.496,1.000,1224.000,99.068,1224.000,3.140,14.980,13.900,9.870,21.660,4.529,9.760,0.551,0.205,2.560,4.706,3.425,1.486,-0.034,1.118,0.487,2.322,2.537,2.193,100.000,100.000,100.000,0.807,0.608,0.503,3.074,2.808,98.370,98.370,0.034,1.002,1.056,1.037,1.009,1.041,0.184,2.833,1.199,0.390,0.386,0.586,0.674,0.928,2.254,1.280,0.798,95.640,95.640,95.640,95.640,80.620,92.290,92.720,92.720,1.641,1.850,1.468,0.991,0.774,3.649,3.562,2.822,0.779,0.623,0.396,0
2010-06-03 09:30:00,63.125,0.498,0.000,186.000,99.410,186.000,3.350,14.980,14.350,10.500,22.840,4.658,9.848,1.214,0.283,2.454,3.268,3.364,1.548,-0.024,1.119,0.666,2.292,2.539,2.197,99.754,99.736,98.913,0.808,0.609,0.505,3.079,2.812,98.456,98.456,0.036,1.003,1.056,1.038,1.010,1.041,0.301,2.875,1.217,0.398,0.389,0.613,0.694,0.967,2.261,1.290,0.802,96.010,96.010,96.010,96.010,80.870,92.330,92.720,92.850,1.592,1.862,1.469,0.957,0.652,3.385,3.147,2.569,0.793,0.635,0.414,0
2010-06-03 10:00:00,63.723,0.503,-0.100,499.200,100.363,499.200,4.510,15.530,15.030,11.590,21.300,4.916,10.076,2.633,0.520,2.389,2.370,3.383,1.632,-0.001,1.120,0.692,2.271,2.550,2.211,99.845,99.834,99.419,0.810,0.613,0.508,3.098,2.824,98.636,98.636,0.049,1.005,1.057,1.040,1.011,1.042,0.591,2.943,1.255,0.419,0.395,0.613,0.753,1.139,2.300,1.332,0.818,96.970,96.970,96.970,96.970,80.870,92.380,92.720,93.800,1.501,1.977,1.457,1.011,0.711,2.451,2.589,2.331,1.000,0.893,0.624,0
2010-06-03 10:30:00,64.022,0.505,-0.200,835.200,100.829,835.200,4.670,16.350,15.640,12.210,22.180,5.194,10.367,3.342,0.923,2.205,0.519,3.484,1.715,0.022,1.122,0.718,2.259,2.562,2.230,99.458,99.420,98.130,0.815,0.621,0.512,3.130,2.842,98.815,98.815,0.050,1.009,1.058,1.043,1.012,1.042,0.757,3.024,1.309,0.446,0.403,0.355,0.800,1.288,2.350,1.373,0.836,97.550,97.550,97.550,97.550,80.870,92.380,92.720,96.050,1.420,0.448,1.476,0.997,0.808,2.544,2.702,2.375,1.000,0.792,0.569,0
2010-06-03 11:00:00,63.940,0.504,-0.100,932.400,100.704,932.400,4.510,14.260,15.520,12.340,18.010,5.448,10.637,3.272,1.292,1.282,-0.363,2.869,1.699,0.046,1.124,0.732,2.256,2.568,2.248,98.316,97.989,93.802,0.821,0.630,0.517,3.159,2.859,98.956,98.956,0.049,1.013,1.060,1.045,1.013,1.043,0.804,3.079,1.362,0.471,0.406,0.229,0.815,1.392,2.238,1.399,0.840,97.550,97.550,97.550,97.550,82.630,92.710,92.720,96.970,0.889,-0.335,1.433,1.019,0.798,1.349,2.059,2.056,1.000,0.770,0.507,0
2010-06-03 11:30:00,64.076,0.505,0.000,981.200,100.922,981.200,3.930,14.630,15.890,12.940,17.570,5.689,10.879,2.779,1.678,1.399,-0.516,2.894,1.751,0.071,1.126,0.734,2.264,2.567,2.262,98.934,98.714,96.066,0.823,0.640,0.522,3.186,2.875,99.069,99.069,0.042,1.017,1.061,1.047,1.014,1.044,0.763,3.109,1.416,0.495,0.406,0.082,0.881,1.321,2.218,1.402,0.840,97.550,97.550,97.550,97.430,82.880,92.720,92.850,96.970,1.004,-0.513,1.422,1.020,0.719,0.898,2.066,2.151,1.000,0.862,0.597,0
2010-06-03 12:00:00,63.967,0.504,0.000,1044.800,100.746,1044.800,4.010,14.010,15.880,12.470,17.600,5.926,11.101,2.539,2.054,1.286,-0.520,2.693,1.753,0.096,1.128,0.733,2.270,2.567,2.275,98.691,98.409,95.169,0.826,0.651,0.528,3.212,2.891,99.163,99.163,0.043,1.021,1.062,1.049,1.015,1.044,0.721,3.136,1.463,0.518,0.405,0.063,0.831,1.330,2.219,1.410,0.842,97.550,97.550,97.550,97.510,82.880,92.720,93.800,97.020,0.973,-0.496,1.411,1.055,0.695,1.088,2.002,2.131,1.000,0.865,0.604,0
2010-06-03 12:30:00,63.804,0.503,-0.100,1128.000,100.497,1128.000,3.350,13.850,15.360,12.270,17.150,6.154,11.289,2.098,2.029,0.861,-0.817,2.615,1.678,0.123,1.131,0.748,2.272,2.565,2.285,97.250,96.660,89.855,0.828,0.663,0.533,3.238,2.906,99.238,99.238,0.036,1.020,1.062,1.051,1.017,1.045,0.669,3.154,1.505,0.540,0.404,0.080,0.513,1.347,2.233,1.420,0.844,97.550,97.550,97.550,97.510,82.880,92.720,96.050,96.690,0.584,-0.753,1.435,1.026,0.778,2.230,2.474,2.372,0.755,0.672,0.467,0
2010-06-03 13:00:00,63.750,0.503,0.100,1180.000,100.414,1180.000,3.640,13.730,15.520,11.840,18.510,6.381,11.453,1.541,1.794,0.796,-0.691,2.545,1.706,0.150,1.134,0.755,2.272,2.557,2.294,96.128,95.188,85.714,0.831,0.674,0.539,3.263,2.921,99.301,99.301,0.039,1.018,1.063,1.053,1.018,1.045,0.615,3.172,1.548,0.560,0.402,0.073,0.366,1.356,2.242,1.427,0.845,97.550,97.550,97.550,97.190,83.210,92.720,96.690,96.690,0.538,-0.745,1.424,1.044,0.835,2.141,2.438,2.374,1.000,0.863,0.616,0
2010-06-03 13:30:00,63.261,0.499,-0.000,1282.400,99.648,1282.400,3.230,12.870,14.700,11.440,17.230,6.601,11.628,1.009,1.337,0.732,-1.049,2.329,1.598,0.178,1.137,0.756,2.273,2.546,2.303,93.191,91.359,74.879,0.833,0.685,0.544,3.288,2.937,99.359,99.359,0.035,1.013,1.064,1.055,1.019,1.046,0.602,3.183,1.594,0.580,0.402,0.080,0.232,1.391,2.252,1.441,0.850,97.550,97.550,97.510,97.100,83.800,92.720,96.200,96.200,0.562,-1.043,1.401,0.970,0.847,2.539,2.556,2.388,0.760,0.674,0.481,0
2010-06-03 14:00:00,61.848,0.488,-1.200,1524.800,97.452,1524.800,1.280,9.920,12.660,8.810,14.760,6.782,11.721,0.025,0.817,0.139,-2.351,1.701,1.335,0.206,1.141,0.838,2.274,2.529,2.307,84.493,79.903,42.788,0.836,0.697,0.551,3.312,2.952,99.399,99.399,0.014,1.008,1.064,1.057,1.020,1.047,0.529,3.167,1.632,0.595,0.399,0.161,0.276,1.531,2.235,1.470,0.863,97.550,97.550,97.510,96.980,83.800,92.720,94.080,94.080,0.112,-1.544,1.282,0.844,0.944,2.505,2.401,2.144,0.760,0.701,0.561,0
2010-06-03 14:30:00,60.543,0.477,0.000,2014.000,95.432,2014.000,-0.880,8.090,10.460,7.330,12.330,6.913,11.553,-2.164,0.005,-0.760,-2.194,1.334,1.046,0.234,1.145,1.206,2.325,2.520,2.308,70.352,60.832,7.634,0.752,0.644,0.511,3.349,2.973,97.802,97.802,-0.009,1.000,1.062,1.058,1.021,1.047,0.184,3.106,1.640,0.596,0.390,0.279,0.395,1.750,2.306,1.529,0.889,97.550,97.550,97.510,96.120,84.210,91.830,91.830,91.830,-0.632,-1.670,1.286,0.707,1.242,3.139,2.742,2.331,0.062,0.098,0.012,1
2010-06-03 15:00:00,59.185,0.467,0.000,2414.800,93.371,2414.800,-2.710,5.190,8.710,4.860,9.210,7.012,11.276,-4.266,-0.930,-1.625,-1.665,0.752,0.823,0.261,1.148,1.304,2.413,2.526,2.314,57.239,39.256,5.224,0.660,0.586,0.465,3.405,3.004,92.795,92.795,-0.029,0.991,1.059,1.059,1.022,1.047,-0.192,3.003,1.637,0.590,0.377,0.300,0.461,1.919,2.326,1.580,0.908,97.550,97.550,97.190,92.610,85.120,89.510,89.510,89.510,-1.072,-1.334,0.951,0.626,1.595,3.989,3.319,2.618,-0.162,-0.009,-0.061,0
2010-06-03 15:30:00,59.239,0.467,-0.200,2647.600,93.453,2647.600,-5.420,4.000,9.120,4.980,9.920,7.061,10.836,-4.977,-1.787,-1.472,-0.673,0.509,0.885,0.289,1.152,1.269,2.506,2.563,2.332,59.577,42.049,10.406,0.559,0.526,0.416,3.478,3.044,83.900,83.900,-0.057,0.982,1.055,1.059,1.022,1.048,-0.458,2.824,1.616,0.577,0.360,0.249,0.596,1.688,2.238,1.599,0.919,97.550,97.550,97.100,92.500,85.120,89.510,89.510,89.510,-1.015,-0.546,0.608,0.659,1.050,4.865,4.207,3.150,0.142,0.252,0.093,0
2010-06-04 09:30:00,59.076,0.466,0.000,137.200,93.205,137.200,-5.990,3.960,8.510,4.570,10.230,7.086,10.513,-5.331,-2.146,-1.574,-0.659,0.501,0.800,0.302,1.154,1.140,2.610,2.607,2.352,57.520,39.099,5.846,0.557,0.525,0.414,3.515,3.064,77.546,77.546,-0.062,0.979,1.052,1.060,1.023,1.048,-0.687,2.721,1.593,0.566,0.351,0.240,0.615,1.679,2.238,1.607,0.920,97.550,97.550,96.980,90.640,85.120,89.510,89.510,89.510,-1.045,-0.586,0.654,0.603,1.135,5.057,4.010,2.990,0.159,0.267,0.113,0
2010-06-04 10:00:00,59.239,0.467,-0.500,292.800,93.474,292.800,-6.650,4.540,8.770,4.520,9.870,7.161,9.873,-4.603,-2.750,-1.419,0.245,0.610,0.836,0.329,1.158,1.117,2.816,2.691,2.389,60.980,41.716,13.516,0.548,0.520,0.409,3.586,3.103,66.930,66.930,-0.069,0.972,1.046,1.060,1.023,1.048,-0.927,2.539,1.546,0.542,0.333,0.152,0.707,1.564,2.241,1.625,0.925,97.550,97.550,96.570,90.940,85.620,89.510,89.510,89.940,-1.060,0.505,0.701,0.606,1.357,5.006,3.730,2.872,0.383,0.502,0.314,0
2010-06-04 10:30:00,59.049,0.466,-0.300,368.000,93.174,368.000,-7.390,3.680,8.030,4.010,10.730,7.218,9.096,-4.086,-3.229,-1.581,0.619,0.439,0.733,0.355,1.162,1.057,3.060,2.810,2.444,57.819,36.137,6.533,0.535,0.512,0.403,3.657,3.143,56.368,56.368,-0.076,0.968,1.038,1.061,1.024,1.049,-1.120,2.321,1.486,0.509,0.317,0.109,0.763,1.389,2.252,1.634,0.923,97.550,97.510,95.220,90.940,85.780,89.510,89.510,89.620,-1.036,0.728,0.606,0.591,0.924,5.187,4.019,3.007,0.456,0.426,0.301,0
2010-06-04 11:00:00,59.103,0.466,-0.100,403.200,93.267,403.200,-7.180,4.010,8.600,4.320,10.430,7.264,8.327,-3.945,-3.290,-1.557,0.611,0.502,0.816,0.381,1.166,1.062,3.279,2.921,2.497,57.557,35.741,6.542,0.519,0.504,0.395,3.726,3.182,48.209,48.209,-0.074,0.967,1.031,1.061,1.025,1.049,-1.249,2.117,1.426,0.476,0.304,0.054,0.550,1.348,2.254,1.637,0.922,97.550,97.510,92.540,90.280,85.780,89.460,89.460,89.460,-1.328,0.616,0.676,0.661,0.926,4.878,3.538,2.726,0.473,0.465,0.252,0
2010-06-04 11:30:00,59.212,0.467,-0.700,500.800,93.453,500.800,-7.210,4.350,8.950,4.410,11.330,7.320,7.577,-3.308,-3.082,-1.722,0.896,0.566,0.866,0.406,1.170,1.079,3.481,3.022,2.544,59.465,38.629,10.766,0.502,0.494,0.385,3.795,3.221,41.856,41.856,-0.074,0.969,1.024,1.062,1.025,1.049,-1.224,1.937,1.369,0.444,0.295,0.063,0.461,1.367,2.265,1.649,0.926,97.550,97.510,90.940,90.880,85.780,89.460,89.460,89.460,-1.358,0.924,0.727,0.688,1.157,4.825,3.555,2.785,0.465,0.530,0.321,0
2010-06-04 12:00:00,59.402,0.468,0.100,538.800,93.764,538.800,-6.740,4.370,9.330,4.840,11.370,7.376,6.830,-2.434,-2.463,-1.554,1.001,0.564,0.919,0.431,1.174,1.089,3.662,3.116,2.589,59.521,38.714,11.280,0.482,0.484,0.373,3.861,3.258,36.669,36.669,-0.069,0.975,1.017,1.063,1.026,1.049,-1.196,1.762,1.313,0.411,0.286,0.065,0.292,1.357,2.253,1.653,0.926,97.550,97.190,90.940,90.880,85.780,89.460,89.460,89.670,-1.380,0.972,0.683,0.776,1.132,4.605,3.398,2.703,0.467,0.536,0.330,0
2010-06-04 12:30:00,58.832,0.464,0.400,613.600,92.873,613.600,-7.360,2.230,8.550,3.890,9.510,7.415,6.091,-1.883,-1.897,-1.911,0.322,0.152,0.817,0.455,1.178,1.100,3.816,3.202,2.632,55.387,32.455,3.365,0.459,0.473,0.361,3.923,3.294,32.369,32.369,-0.076,0.981,1.010,1.063,1.027,1.050,-1.185,1.577,1.263,0.379,0.277,0.054,0.230,1.366,2.220,1.657,0.930,97.550,97.100,90.940,90.520,85.780,89.280,89.280,89.280,-1.437,0.368,0.263,0.724,1.326,4.973,3.827,2.997,0.249,0.386,0.212,0
2010-06-04 13:00:00,58.696,0.463,0.000,663.600,92.656,663.600,-7.490,2.180,8.700,3.640,9.510,7.439,5.327,-1.663,-1.466,-1.852,0.016,0.142,0.843,0.478,1.182,1.110,3.962,3.294,2.679,55.013,31.889,3.290,0.432,0.460,0.347,3.983,3.329,28.571,28.571,-0.077,0.985,1.003,1.063,1.027,1.050,-1.211,1.377,1.207,0.347,0.267,0.060,0.179,1.367,2.212,1.662,0.931,97.550,96.980,90.880,90.520,85.780,89.280,89.280,89.280,-1.475,0.047,0.259,0.747,0.983,5.027,3.836,3.014,0.469,0.547,0.347,0
2010-06-04 13:30:00,59.185,0.467,-0.100,746.400,93.433,746.400,-6.000,3.420,9.450,4.510,10.850,7.476,4.619,-1.149,-0.907,-1.541,1.009,0.376,0.945,0.502,1.186,1.140,4.081,3.367,2.717,58.530,37.213,12.750,0.404,0.448,0.332,4.036,3.361,25.616,25.616,-0.062,0.991,0.997,1.064,1.028,1.050,-1.185,1.199,1.161,0.317,0.256,0.065,0.184,1.352,2.210,1.670,0.934,97.550,96.120,90.880,90.330,85.780,89.280,89.280,89.370,-1.320,0.877,0.464,0.811,1.071,4.664,3.529,2.830,0.251,0.393,0.228,0
2010-06-04 14:00:00,59.647,0.470,0.100,1002.000,94.199,1002.000,-3.140,4.070,9.450,5.210,11.850,7.534,4.116,0.046,-0.292,-1.280,1.354,0.495,0.934,0.524,1.190,1.201,4.140,3.405,2.735,62.271,42.877,35.379,0.368,0.429,0.314,4.070,3.383,23.850,23.850,-0.033,0.997,0.992,1.064,1.029,1.051,-0.933,1.077,1.125,0.296,0.250,0.164,0.290,1.327,2.229,1.695,0.947,97.550,92.610,91.920,91.920,85.780,89.280,89.280,89.370,-1.203,1.524,0.596,0.879,1.155,3.433,2.828,2.305,0.258,0.372,0.301,0
2010-06-04 14:30:00,59.701,0.471,0.100,1065.600,94.293,1065.600,-1.100,4.120,9.700,4.000,13.100,7.589,3.919,0.846,0.003,-1.313,0.811,0.502,0.971,0.547,1.194,0.912,4.137,3.409,2.736,63.337,44.492,53.934,0.328,0.410,0.301,4.057,3.382,23.400,23.400,-0.012,1.000,0.991,1.065,1.030,1.051,-0.464,0.999,1.117,0.287,0.250,0.194,0.344,1.051,2.244,1.704,0.943,97.550,92.500,91.920,91.920,85.780,89.280,89.280,90.530,-1.262,0.968,0.557,0.956,1.084,3.255,2.805,2.328,-0.311,-0.041,-0.064,0
2010-06-04 15:00:00,60.109,0.474,-0.100,1206.400,94.945,1206.400,1.520,4.870,10.090,5.450,15.410,7.653,3.886,1.247,0.223,-1.089,0.670,0.640,1.019,0.569,1.199,0.779,4.133,3.409,2.736,67.546,50.864,89.128,0.318,0.411,0.311,4.038,3.379,24.595,24.595,0.017,1.002,0.990,1.065,1.030,1.051,-0.027,0.965,1.126,0.283,0.257,0.148,0.483,0.882,2.241,1.724,0.946,97.550,92.070,92.070,92.070,85.780,89.280,89.280,90.950,-1.124,0.594,0.681,1.004,0.483,3.967,3.308,2.632,-0.138,0.096,0.088,0
2010-06-04 15:30:00,61.005,0.481,0.000,1434.400,96.364,1434.400,2.810,6.480,11.860,7.070,15.580,7.739,3.983,1.847,0.502,-1.476,1.700,0.941,1.263,0.591,1.203,0.725,4.136,3.410,2.740,74.093,60.776,100.000,0.330,0.423,0.326,4.028,3.378,27.679,27.679,0.031,1.005,0.991,1.066,1.031,1.052,0.267,1.002,1.144,0.288,0.266,0.268,0.596,0.869,2.242,1.747,0.955,97.550,93.030,93.030,93.030,85.780,89.280,89.370,91.570,-1.065,1.701,0.884,1.158,0.644,4.930,4.231,3.212,0.190,0.332,0.232,0
2010-06-07 09:30:00,59.864,0.472,-0.800,62.400,94.583,62.400,1.330,3.480,9.070,5.190,13.010,7.769,4.018,1.725,0.629,-2.029,-1.185,0.367,0.876,0.603,1.205,0.748,4.136,3.410,2.740,67.284,50.467,65.067,0.330,0.423,0.326,4.025,3.380,28.876,28.876,0.015,1.006,0.992,1.066,1.031,1.052,0.358,1.006,1.147,0.290,0.269,0.241,0.616,0.845,2.233,1.751,0.955,97.550,93.030,93.030,93.030,85.780,89.280,89.370,91.310,-1.189,-0.726,0.455,0.988,1.061,5.031,4.011,2.976,0.198,0.341,0.242,1
2010-06-07 10:00:00,60.027,0.473,0.200,134.400,94.842,134.400,1.320,4.340,9.730,5.310,12.570,7.828,3.994,1.300,0.893,-2.154,-1.395,0.527,0.973,0.624,1.210,0.802,4.134,3.410,2.739,65.376,47.579,56.000,0.329,0.423,0.327,4.021,3.383,29.895,29.895,0.015,1.009,0.992,1.067,1.032,1.052,0.258,0.984,1.150,0.292,0.272,0.178,0.688,0.796,2.222,1.758,0.955,97.550,93.030,93.030,93.030,85.780,89.280,89.950,91.150,-1.259,-1.308,0.640,1.133,0.718,4.998,3.724,2.857,0.405,0.548,0.422,0
2010-06-07 10:30:00,60.245,0.475,0.000,169.200,95.183,169.200,1.940,4.380,10.100,5.560,12.590,7.896,4.063,0.846,0.945,-2.130,0.382,0.528,1.026,0.646,1.214,0.771,4.135,3.410,2.740,68.238,51.912,69.600,0.328,0.425,0.328,4.017,3.386,32.516,32.516,0.022,1.009,0.992,1.067,1.033,1.053,0.227,0.989,1.165,0.298,0.275,0.088,0.525,0.773,2.214,1.761,0.955,97.550,93.030,93.030,91.890,85.780,89.280,90.730,91.150,-1.290,0.200,0.585,1.159,0.861,5.214,4.010,3.008,0.472,0.510,0.403,0
2010-06-07 11:00:00,59.837,0.472,0.100,224.800,94.551,224.800,1.240,3.930,9.610,4.660,11.580,7.952,4.116,0.698,0.858,-2.209,-0.605,0.442,0.967,0.667,1.219,0.781,4.136,3.409,2.739,64.946,46.927,53.956,0.327,0.426,0.330,4.013,3.389,34.817,34.817,0.014,1.009,0.993,1.068,1.034,1.053,0.303,0.993,1.177,0.302,0.277,0.073,0.477,0.786,2.216,1.770,0.954,97.550,93.030,93.030,91.890,85.780,89.280,90.950,91.150,-1.449,-0.477,0.552,1.050,0.694,4.874,3.528,2.696,0.488,0.514,0.352,0
2010-06-07 11:30:00,59.864,0.472,0.000,293.200,94.593,293.200,1.100,3.890,9.890,3.960,12.090,8.009,4.123,0.257,0.710,-2.197,-0.831,0.430,1.010,0.689,1.223,0.777,4.135,3.408,2.735,64.721,46.587,52.889,0.326,0.428,0.332,4.008,3.392,36.435,36.435,0.012,1.007,0.993,1.068,1.034,1.053,0.241,0.988,1.185,0.300,0.279,0.103,0.460,0.762,2.243,1.777,0.949,97.550,93.030,93.030,91.480,85.780,89.280,91.030,91.030,-1.478,-0.840,0.524,1.034,0.611,4.810,3.541,2.724,0.478,0.571,0.402,0
