datetime,F0,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,Y
2010-06-02 14:30:00,145.267,1.076,0.300,682.400,150.182,682.400,-2.910,5.500,11.670,19.400,27.640,26.393,6.573,-0.500,-0.389,-2.227,-0.131,0.081,1.586,4.148,3.073,0.510,3.268,3.716,3.216,70.381,55.408,2.434,0.517,0.610,0.633,4.150,3.710,29.632,29.632,-0.031,0.996,1.008,1.130,1.202,1.195,-0.496,1.634,1.622,1.183,0.624,0.107,0.149,0.623,1.380,2.380,1.908,96.780,94.190,91.620,91.570,83.250,90.630,90.630,90.630,-1.453,-0.093,0.126,1.446,0.407,4.201,3.140,3.083,0.268,0.545,0.542,1
2010-06-02 15:00:00,145.336,1.077,0.000,728.400,150.264,728.400,-3.250,6.490,12.180,19.400,27.500,26.473,6.186,-0.552,-0.208,-2.326,-0.170,0.336,1.704,4.173,3.093,0.505,3.319,3.739,3.227,71.314,56.812,10.827,0.495,0.601,0.629,4.141,3.708,27.362,27.362,-0.035,0.998,1.004,1.130,1.203,1.196,-0.509,1.577,1.582,1.179,0.623,0.130,0.206,0.525,1.368,2.372,1.904,96.780,92.650,91.620,91.400,83.250,90.630,90.630,90.630,-1.529,-0.692,0.854,1.350,0.578,4.809,3.625,3.073,0.323,0.576,0.627,1
2010-06-02 15:30:00,145.405,1.077,0.100,867.200,150.330,867.200,-1.430,6.520,12.830,19.710,27.430,26.557,5.926,-0.450,-0.151,-2.074,0.658,0.338,1.859,4.197,3.112,0.358,3.339,3.747,3.232,71.314,56.812,19.513,0.470,0.601,0.622,4.105,3.694,26.279,26.279,-0.015,0.998,1.002,1.130,1.204,1.197,-0.376,1.545,1.569,1.181,0.623,0.236,0.493,0.332,1.335,2.361,1.905,96.780,91.950,91.620,91.110,83.250,90.630,90.630,90.850,-1.550,0.702,0.700,1.535,0.382,4.934,3.467,2.786,0.370,0.611,0.638,1
2010-06-03 09:30:00,148.148,1.098,1.100,128.800,153.189,128.800,0.930,8.750,15.070,20.930,29.840,26.615,5.871,-0.168,-0.127,-1.599,3.228,0.908,2.358,4.209,3.122,0.406,3.336,3.743,3.232,76.534,63.231,84.596,0.471,0.601,0.622,4.085,3.686,26.676,26.676,0.010,0.999,1.001,1.130,1.204,1.197,-0.241,1.551,1.576,1.184,0.624,0.354,0.610,0.323,1.340,2.360,1.905,96.780,92.710,92.710,92.710,83.780,90.630,90.630,90.850,-1.084,1.918,1.099,1.693,0.543,3.909,5.292,3.917,0.528,0.166,0.249,0
2010-06-03 10:00:00,147.668,1.094,-0.100,187.200,152.693,187.200,0.760,5.520,14.720,20.350,28.650,26.718,5.807,0.527,-0.029,-1.508,2.294,0.039,2.269,4.233,3.141,0.467,3.322,3.735,3.231,78.547,60.063,85.577,0.473,0.603,0.622,4.053,3.673,28.563,28.563,0.008,1.000,1.001,1.131,1.205,1.199,0.026,1.571,1.594,1.191,0.626,0.344,0.685,0.325,1.303,2.356,1.902,96.780,92.710,92.710,92.710,86.030,90.630,90.630,90.850,-1.095,1.878,0.128,1.627,0.522,3.149,4.819,3.585,0.592,0.421,0.442,0
2010-06-03 10:30:00,145.267,1.076,-0.400,302.000,150.215,302.000,-1.040,3.470,12.750,18.840,27.050,26.755,5.666,0.667,0.021,-1.624,-2.851,-0.471,1.819,4.257,3.161,0.523,3.326,3.731,3.229,73.081,48.992,32.051,0.468,0.604,0.621,4.022,3.660,28.707,28.707,-0.011,1.000,1.000,1.131,1.206,1.200,0.071,1.529,1.601,1.196,0.625,0.219,0.769,0.351,1.270,2.355,1.904,96.780,92.710,92.710,92.540,86.030,90.630,90.630,90.910,-1.302,-1.419,-0.241,1.413,0.600,2.495,4.380,3.410,0.489,0.402,0.403,1
2010-06-03 11:00:00,145.336,1.077,0.100,359.200,150.297,359.200,-0.350,3.950,12.330,19.130,27.000,26.770,5.477,-0.139,-0.021,-1.621,-1.760,-0.350,1.707,4.280,3.181,0.577,3.331,3.732,3.226,71.003,45.054,14.174,0.456,0.604,0.618,3.992,3.648,28.027,28.027,-0.004,1.000,0.999,1.130,1.207,1.200,-0.066,1.464,1.600,1.196,0.623,0.221,0.803,0.348,1.266,2.347,1.903,96.780,92.710,92.710,92.200,86.030,90.570,90.570,90.570,-1.426,-1.572,-0.124,1.489,0.488,2.698,3.911,3.014,0.501,0.451,0.499,1
2010-06-03 11:30:00,145.679,1.079,0.100,378.400,150.661,378.400,-0.260,4.120,13.110,20.090,27.710,26.796,5.326,-0.477,0.043,-1.569,0.433,-0.312,1.886,4.303,3.200,0.580,3.332,3.730,3.221,71.936,46.822,23.053,0.444,0.605,0.614,3.963,3.636,27.733,27.733,-0.003,1.000,0.998,1.130,1.208,1.201,-0.084,1.411,1.604,1.200,0.621,0.100,0.684,0.340,1.267,2.340,1.899,96.780,92.710,92.710,91.180,86.030,90.570,90.570,90.570,-1.457,0.249,-0.084,1.550,0.609,2.804,3.929,3.082,0.520,0.468,0.499,1
2010-06-03 12:00:00,145.199,1.076,0.000,404.800,150.165,404.800,-0.430,3.680,13.180,19.560,27.160,26.816,5.155,-0.416,0.059,-1.549,-0.027,-0.421,1.907,4.325,3.219,0.584,3.339,3.727,3.209,70.954,44.961,13.707,0.431,0.605,0.610,3.934,3.624,27.224,27.224,-0.005,1.001,0.997,1.130,1.209,1.202,-0.064,1.365,1.608,1.204,0.619,0.059,0.612,0.347,1.270,2.338,1.893,96.780,92.710,92.710,91.180,86.030,90.570,90.570,90.750,-1.569,-0.014,-0.075,1.434,0.679,4.144,4.090,3.250,-0.245,0.106,0.229,1
2010-06-03 12:30:00,145.679,1.079,0.000,459.600,150.661,459.600,-0.350,4.170,13.340,20.410,27.560,26.841,4.991,-0.426,0.003,-1.509,0.085,-0.298,1.929,4.346,3.239,0.592,3.345,3.724,3.187,72.443,47.783,27.882,0.416,0.606,0.606,3.905,3.612,26.771,26.771,-0.004,1.000,0.996,1.130,1.209,1.204,-0.075,1.322,1.612,1.209,0.618,0.099,0.405,0.365,1.271,2.338,1.892,96.780,92.710,92.540,91.180,86.030,90.570,90.570,90.580,-1.599,0.050,0.034,1.432,0.653,3.697,3.654,3.037,-0.097,0.423,0.377,1
2010-06-03 13:00:00,145.542,1.078,0.000,468.800,150.529,468.800,-0.340,5.070,13.450,20.100,27.430,26.884,4.820,-0.247,-0.195,-1.585,0.356,-0.062,1.951,4.367,3.258,0.593,3.352,3.720,3.154,71.887,46.729,22.586,0.400,0.606,0.601,3.877,3.601,26.254,26.254,-0.004,0.998,0.994,1.129,1.210,1.205,-0.072,1.290,1.618,1.212,0.616,0.080,0.350,0.366,1.248,2.331,1.892,96.780,92.710,92.200,91.270,86.030,90.570,90.570,90.580,-1.602,0.299,0.279,1.334,0.593,3.700,3.643,3.169,-0.054,0.454,0.265,1
2010-06-03 13:30:00,145.062,1.075,0.100,492.000,150.033,492.000,-0.640,4.200,13.150,20.170,27.470,26.925,4.647,-0.233,-0.298,-1.567,-0.382,-0.284,1.880,4.388,3.277,0.594,3.360,3.716,3.122,70.627,43.070,10.592,0.383,0.607,0.595,3.850,3.589,25.656,25.656,-0.007,0.997,0.993,1.129,1.211,1.206,-0.079,1.257,1.624,1.215,0.615,0.040,0.234,0.372,1.241,2.328,1.892,96.780,92.710,91.270,91.270,86.270,90.570,90.570,90.670,-1.559,-0.224,0.075,1.375,0.487,3.705,3.389,2.974,-0.029,0.189,0.219,1
2010-06-03 14:00:00,144.650,1.072,-0.200,521.600,149.603,521.600,-0.990,3.840,12.790,19.160,27.010,26.957,4.450,-0.377,-0.248,-1.563,-0.570,-0.372,1.793,4.408,3.297,0.595,3.370,3.715,3.096,69.858,39.919,3.738,0.364,0.608,0.589,3.823,3.577,24.715,24.715,-0.011,0.998,0.992,1.129,1.212,1.207,-0.107,1.220,1.626,1.215,0.614,0.066,0.204,0.366,1.237,2.327,1.890,96.780,92.710,91.270,91.100,86.700,90.540,90.540,90.540,-1.776,-0.482,0.008,1.308,0.617,3.803,2.888,2.538,0.017,0.541,0.406,1
2010-06-03 14:30:00,142.181,1.054,-0.200,742.000,147.108,742.000,-1.860,1.470,11.280,17.790,25.200,26.955,4.190,-1.056,-0.405,-1.840,-1.770,-0.953,1.468,4.427,3.316,0.672,3.390,3.716,3.069,63.623,22.830,7.303,0.341,0.609,0.581,3.819,3.577,22.811,22.811,-0.020,0.996,0.990,1.129,1.213,1.208,-0.206,1.161,1.625,1.210,0.611,0.278,0.405,0.408,1.247,2.336,1.896,96.780,92.710,91.270,90.880,87.380,89.030,89.030,89.030,-1.782,-1.080,-0.311,1.040,0.824,4.366,3.162,2.629,0.039,0.549,0.473,0
2010-06-03 15:00:00,141.701,1.050,0.400,885.600,146.629,885.600,-2.200,1.130,11.640,17.170,25.010,26.922,3.899,-1.859,-0.580,-1.964,-1.526,-1.028,1.561,4.445,3.335,0.680,3.396,3.716,3.045,59.663,12.589,2.701,0.314,0.608,0.573,3.821,3.581,20.687,20.687,-0.024,0.994,0.988,1.128,1.214,1.209,-0.314,1.062,1.624,1.201,0.607,0.365,0.483,0.455,1.234,2.333,1.899,96.780,92.710,91.270,89.970,87.380,88.390,88.390,88.390,-1.769,-1.239,-0.401,1.211,0.771,4.906,3.661,2.895,0.086,0.573,0.556,0
2010-06-03 15:30:00,141.289,1.047,-0.300,1015.600,146.216,1015.600,-2.490,1.110,10.870,15.550,25.000,26.896,3.613,-1.878,-0.758,-1.614,-0.242,-1.025,1.376,4.463,3.354,0.705,3.400,3.722,3.040,60.857,13.244,9.645,0.283,0.607,0.563,3.829,3.586,18.858,18.858,-0.027,0.992,0.986,1.127,1.214,1.209,-0.340,0.967,1.618,1.189,0.604,0.277,0.563,0.456,1.226,2.327,1.892,96.780,92.710,91.270,89.860,87.960,88.390,88.390,88.390,-1.750,0.169,-0.458,1.176,0.647,5.123,3.671,2.828,0.145,0.605,0.567,0
2010-06-04 09:30:00,142.524,1.056,1.200,96.400,147.538,96.400,-3.420,0.370,12.460,15.360,25.310,26.863,3.409,-1.893,-0.836,-1.280,0.349,-1.201,1.737,4.472,3.363,0.672,3.383,3.732,3.045,60.645,9.108,11.535,0.281,0.607,0.562,3.834,3.590,17.471,17.471,-0.037,0.992,0.985,1.127,1.215,1.210,-0.412,0.885,1.609,1.177,0.601,0.307,0.638,0.432,1.225,2.326,1.885,96.780,92.540,91.100,89.860,87.960,88.200,88.200,88.200,-1.171,0.584,-0.472,1.361,0.684,3.905,5.518,4.025,0.319,0.163,0.170,0
2010-06-04 10:00:00,142.661,1.057,0.000,154.000,147.687,154.000,-3.030,0.840,12.460,15.390,24.140,26.829,3.037,-1.286,-0.854,-1.228,0.571,-1.082,1.728,4.488,3.382,0.684,3.379,3.749,3.052,64.376,17.725,31.542,0.277,0.607,0.561,3.842,3.596,15.404,15.404,-0.033,0.991,0.982,1.126,1.216,1.211,-0.477,0.763,1.591,1.155,0.594,0.193,0.692,0.433,1.222,2.330,1.881,96.780,92.200,90.920,89.810,87.960,88.200,88.200,88.200,-1.229,1.051,-0.446,1.399,0.670,3.697,5.019,3.690,0.398,0.416,0.370,0
2010-06-04 10:30:00,143.141,1.061,0.000,187.200,148.199,187.200,-1.220,0.480,12.720,15.000,24.700,26.781,2.705,-0.771,-0.914,-1.223,0.945,-1.160,1.776,4.504,3.401,0.672,3.401,3.759,3.056,64.687,18.443,45.039,0.271,0.606,0.560,3.837,3.595,13.897,13.897,-0.013,0.991,0.980,1.125,1.216,1.211,-0.449,0.686,1.581,1.133,0.589,0.107,0.767,0.397,1.227,2.331,1.867,96.780,91.270,90.750,89.810,87.960,88.200,88.200,88.780,-1.278,0.893,-0.434,1.377,0.504,2.538,4.366,3.406,0.311,0.398,0.334,0
2010-06-04 11:00:00,143.964,1.067,-0.000,260.400,149.058,260.400,-0.750,0.700,13.710,15.370,24.860,26.730,2.490,-0.582,-0.872,-0.953,1.359,-1.099,1.996,4.520,3.420,0.663,3.398,3.754,3.055,67.829,25.699,66.015,0.263,0.605,0.557,3.825,3.591,13.295,13.295,-0.008,0.991,0.979,1.125,1.217,1.212,-0.295,0.626,1.587,1.113,0.585,0.123,0.634,0.405,1.228,2.331,1.862,96.780,91.270,90.260,90.260,87.960,88.200,88.200,88.780,-1.108,1.539,-0.385,1.443,0.681,2.531,3.724,2.982,0.320,0.441,0.432,0
2010-06-04 11:30:00,143.416,1.063,0.200,318.400,148.529,318.400,-1.290,0.670,13.250,15.010,25.130,26.678,2.237,-0.308,-0.697,-1.064,0.487,-1.097,1.886,4.534,3.438,0.670,3.398,3.749,3.056,64.966,19.577,48.426,0.254,0.604,0.555,3.813,3.587,12.459,12.459,-0.014,0.993,0.978,1.124,1.218,1.213,-0.214,0.555,1.593,1.090,0.580,0.145,0.561,0.422,1.232,2.332,1.861,96.780,91.270,90.260,90.260,87.960,88.200,88.200,88.980,-1.113,0.597,-0.408,1.448,0.881,2.818,3.890,3.092,0.337,0.454,0.430,0
2010-06-04 12:00:00,143.553,1.064,-0.000,328.000,148.662,328.000,-0.910,0.610,13.090,13.860,25.010,26.635,2.031,-0.154,-0.436,-1.018,-0.068,-1.104,1.837,4.549,3.457,0.685,3.394,3.747,3.057,66.336,22.978,58.198,0.244,0.604,0.552,3.801,3.583,11.941,11.941,-0.010,0.996,0.977,1.123,1.219,1.214,-0.205,0.498,1.595,1.063,0.576,0.076,0.399,0.416,1.237,2.326,1.846,96.780,91.270,90.260,90.020,87.960,88.200,88.200,88.980,-0.776,-0.132,-0.422,1.435,0.662,4.104,4.086,3.276,-0.461,0.097,0.160,0
2010-06-04 12:30:00,142.936,1.059,0.100,354.000,148.034,354.000,-1.590,0.180,12.940,13.100,24.930,26.585,1.804,0.055,-0.145,-1.163,-0.166,-1.196,1.807,4.562,3.475,0.681,3.388,3.745,3.060,64.288,18.292,44.734,0.234,0.603,0.548,3.790,3.579,11.288,11.288,-0.017,0.999,0.976,1.123,1.220,1.214,-0.181,0.432,1.597,1.030,0.572,0.041,0.300,0.402,1.246,2.325,1.834,96.780,91.270,90.260,90.100,87.960,88.200,88.780,89.500,-0.872,-0.107,-0.462,1.394,0.628,3.709,3.676,3.096,-0.300,0.413,0.316,0
2010-06-04 13:00:00,142.455,1.056,-0.000,364.400,147.538,364.400,-1.810,-0.220,12.690,11.850,24.520,26.530,1.539,-0.056,-0.028,-1.214,-0.559,-1.279,1.750,4.575,3.493,0.682,3.376,3.750,3.064,63.349,16.213,41.034,0.222,0.603,0.546,3.776,3.574,10.432,10.432,-0.020,1.000,0.975,1.122,1.221,1.215,-0.244,0.348,1.592,0.991,0.568,0.042,0.245,0.403,1.252,2.324,1.821,96.780,91.100,90.260,90.100,87.960,88.200,88.780,89.290,-0.887,-0.611,-0.493,1.386,0.586,3.522,3.706,3.220,-0.238,0.441,0.275,0
2010-06-04 13:30:00,143.690,1.065,-0.100,397.600,148.827,397.600,-0.730,0.610,12.520,13.420,25.100,26.478,1.318,0.034,0.154,-1.029,0.838,-1.078,1.675,4.588,3.511,0.715,3.356,3.752,3.066,65.977,24.225,70.771,0.210,0.602,0.543,3.761,3.567,9.873,9.873,-0.008,1.002,0.973,1.121,1.222,1.216,-0.241,0.269,1.589,0.954,0.564,0.050,0.242,0.409,1.252,2.311,1.816,96.780,90.880,90.260,90.150,87.960,88.200,88.980,89.120,-0.806,0.857,-0.470,1.369,0.778,3.519,3.434,2.997,-0.214,0.183,0.162,0
2010-06-04 14:00:00,143.621,1.064,0.000,405.200,148.761,405.200,-0.510,0.420,12.150,13.470,25.460,26.432,1.140,0.405,0.258,-1.058,1.034,-1.114,1.582,4.600,3.530,0.722,3.336,3.755,3.068,64.039,22.940,77.713,0.197,0.601,0.539,3.741,3.559,9.532,9.532,-0.006,1.003,0.973,1.121,1.223,1.216,-0.158,0.204,1.583,0.922,0.560,0.048,0.171,0.403,1.240,2.300,1.813,96.780,90.260,90.200,90.200,87.960,88.200,88.980,89.120,-0.796,1.103,-0.516,1.349,0.908,3.574,2.936,2.556,-0.171,0.472,0.351,0
2010-06-04 14:30:00,144.170,1.068,-0.000,449.600,149.339,449.600,1.350,0.910,10.780,12.970,26.300,26.394,1.121,0.686,0.322,-0.824,0.356,-0.995,1.246,4.611,3.548,0.641,3.320,3.753,3.066,64.202,28.231,86.207,0.193,0.603,0.542,3.722,3.551,14.265,14.265,0.015,1.003,0.973,1.120,1.223,1.217,0.033,0.175,1.588,0.896,0.560,0.077,0.195,0.319,1.246,2.261,1.809,96.780,90.810,90.810,90.810,87.960,88.200,89.120,89.900,-0.563,0.453,-0.623,1.210,0.454,4.309,3.145,2.580,-0.003,0.538,0.529,1
2010-06-04 15:00:00,145.062,1.075,-0.200,518.000,150.264,518.000,2.200,1.610,10.470,14.590,27.470,26.366,1.203,1.003,0.327,-0.697,1.097,-0.828,1.158,4.622,3.565,0.626,3.325,3.748,3.065,66.977,35.752,95.833,0.190,0.601,0.548,3.708,3.545,22.674,22.674,0.025,1.003,0.975,1.120,1.224,1.218,0.268,0.184,1.574,0.874,0.564,0.189,0.318,0.283,1.250,2.200,1.806,96.780,91.240,91.240,91.240,87.960,88.200,89.120,89.940,-0.432,0.968,-0.597,1.142,0.545,4.954,3.542,2.912,0.055,0.552,0.580,1
2010-06-04 15:30:00,145.267,1.076,-0.200,606.800,150.496,606.800,2.590,3.120,10.840,15.200,27.610,26.360,1.290,1.226,0.397,-0.668,0.628,-0.466,1.234,4.633,3.583,0.606,3.335,3.745,3.067,66.869,37.190,92.338,0.186,0.598,0.547,3.700,3.543,30.551,30.551,0.029,1.004,0.976,1.120,1.225,1.219,0.364,0.203,1.565,0.864,0.567,0.283,0.455,0.265,1.247,2.173,1.797,96.780,91.550,91.550,91.550,88.200,88.200,89.120,90.510,-0.463,1.178,-0.260,1.214,0.563,5.256,3.647,2.866,0.119,0.582,0.564,1
2010-06-07 09:30:00,146.571,1.086,-0.600,53.600,151.867,53.600,2.620,-0.260,5.360,15.420,27.900,26.337,1.412,1.470,0.486,-0.875,1.004,-1.251,0.061,4.638,3.592,0.588,3.344,3.695,3.068,71.481,45.688,95.330,0.185,0.597,0.547,3.701,3.544,36.056,36.056,0.029,1.005,0.978,1.119,1.225,1.219,0.452,0.215,1.535,0.865,0.569,0.288,0.511,0.266,1.212,2.108,1.801,96.780,92.420,92.420,92.420,88.200,88.780,89.120,90.940,-0.437,1.152,-0.957,0.042,0.399,3.754,4.016,3.997,0.279,0.081,0.211,1
2010-06-07 10:00:00,147.874,1.096,0.300,241.200,153.255,241.200,3.370,-0.010,6.440,16.530,28.580,26.285,1.628,2.068,0.814,-0.593,1.782,-1.190,0.264,4.649,3.610,0.561,3.332,3.578,3.068,76.193,54.662,88.387,0.178,0.592,0.548,3.711,3.550,44.552,44.552,0.038,1.008,0.980,1.119,1.225,1.220,0.530,0.203,1.466,0.866,0.575,0.410,0.660,0.337,1.183,2.052,1.820,96.780,93.430,93.430,93.430,88.200,88.780,89.900,91.080,-0.262,1.546,-0.969,0.247,0.500,3.408,3.530,3.692,0.352,0.344,0.412,1
2010-06-07 10:30:00,147.737,1.095,0.200,285.200,153.123,285.200,2.980,0.190,7.380,15.500,28.250,26.229,1.866,2.319,0.998,-0.233,0.338,-1.142,0.454,4.659,3.628,0.537,3.329,3.477,3.066,74.929,52.253,83.221,0.169,0.586,0.548,3.724,3.558,52.144,52.144,0.033,1.010,0.983,1.118,1.225,1.220,0.568,0.200,1.407,0.867,0.581,0.339,0.688,0.348,1.172,2.025,1.818,96.780,93.430,93.430,93.430,88.200,88.980,89.940,92.080,0.052,0.465,-1.230,0.444,0.537,2.421,3.064,3.347,0.249,0.316,0.367,1
2010-06-07 11:00:00,146.639,1.087,0.500,324.800,151.999,324.800,1.780,-0.200,7.870,14.530,27.720,26.170,2.016,1.859,1.153,-0.402,-1.636,-1.224,0.566,4.669,3.646,0.567,3.327,3.383,3.060,70.583,43.978,67.266,0.159,0.580,0.549,3.735,3.565,56.740,56.740,0.020,1.012,0.985,1.117,1.225,1.221,0.514,0.196,1.345,0.866,0.587,0.129,0.720,0.332,1.170,1.957,1.816,96.780,93.430,93.430,92.930,88.200,88.980,90.380,91.560,-0.179,-1.337,-1.132,0.603,0.642,2.275,2.372,2.845,0.258,0.346,0.461,1
2010-06-07 11:30:00,146.776,1.088,-0.000,345.600,152.148,345.600,2.190,-0.780,7.860,14.950,28.160,26.100,2.153,1.223,1.195,-0.425,-1.187,-1.346,0.562,4.679,3.664,0.556,3.317,3.298,3.047,70.787,44.367,66.976,0.148,0.571,0.549,3.745,3.571,60.687,60.687,0.024,1.012,0.987,1.116,1.226,1.222,0.424,0.184,1.287,0.864,0.592,0.099,0.732,0.317,1.154,1.938,1.817,96.780,93.430,93.430,92.580,88.200,89.120,90.940,91.560,-0.227,-1.480,-1.243,0.565,0.660,2.297,2.661,2.899,0.263,0.354,0.457,1
